Country code,Country,Region code,Region,BUA code,BUA name,BUA size classification, Counts 
E92000001,England,E12000005,West Midlands,E63002863,New Arley,Minor," 1,665 "
E92000001,England,E12000001,North East,E63000196,New Brancepeth,Minor," 1,280 "
E92000001,England,E12000008,South East,E63004857,New Denham,Minor," 1,790 "
E92000001,England,E12000005,West Midlands,E63003404,New End,Minor, 265 
E92000001,England,E12000002,North West,E63000911,New Gate,Minor, 300 
E92000001,England,E12000001,North East,E63000054,New Hartley,Minor," 1,765 "
E92000001,England,E12000008,South East,E63005293,"New Haw, West Byfleet and Sheerwater",Medium," 33,035 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000928,New Holland,Minor, 995 
E92000001,England,E12000004,East Midlands,E63001694,New Houghton,Minor," 1,430 "
E92000001,England,E12000001,North East,E63000307,New Marske,Minor," 2,990 "
E92000001,England,E12000004,East Midlands,E63001432,New Mills,Small," 9,200 "
E92000001,England,E12000008,South East,E63006678,New Milton,Small," 11,870 "
E92000001,England,E12000004,East Midlands,E63001662,New Ollerton and Ollerton,Small," 10,870 "
E92000001,England,E12000008,South East,E63006153,New Romney,Minor," 3,870 "
E92000001,England,E12000003,Yorkshire and The Humber,E63001298,New Rossington and Rossington,Small," 13,910 "
E92000001,England,E12000005,West Midlands,E63002923,New Wood,Minor, 495 
E92000001,England,E12000004,East Midlands,E63001825,Newark-on-Trent,Medium," 29,755 "
E92000001,England,E12000001,North East,E63000037,Newbiggin-by-the-Sea,Small," 5,950 "
E92000001,England,E12000004,East Midlands,E63002321,Newbold,Minor, 880 
E92000001,England,E12000004,East Midlands,E63002626,Newbold Verdon,Minor," 3,095 "
E92000001,England,E12000005,West Midlands,E63003689,Newbold-on-Stour,Minor, 730 
E92000001,England,E12000006,East of England,E63002586,Newborough (Peterborough),Minor," 1,465 "
E92000001,England,E12000006,East of England,E63003772,Newbourne,Minor, 310 
E92000001,England,E12000002,North West,E63001104,Newburgh (West Lancashire),Minor, 755 
E92000001,England,E12000001,North East,E63000085,Newburn,Minor," 1,475 "
E92000001,England,E12000008,South East,E63005168,Newbury,Medium," 42,260 "
E92000001,England,E12000001,North East,E63000077,Newcastle upon Tyne,Major," 286,445 "
E92000001,England,E12000005,West Midlands,E63001908,Newcastle-under-Lyme,Large," 76,505 "
E92000001,England,E12000008,South East,E63005787,Newchapel,Minor, 370 
E92000001,England,E12000008,South East,E63006776,Newchurch (Isle of Wight),Minor, 405 
E92000001,England,E12000008,South East,E63005768,Newdigate,Minor, 765 
E92000001,England,E12000008,South East,E63005087,Newell Green,Minor," 1,870 "
E92000001,England,E12000009,South West,E63004097,Newent,Small," 5,360 "
E92000001,England,E12000001,North East,E63000152,Newfield,Minor," 1,530 "
E92000001,England,E12000006,East of England,E63004483,Newgate Street,Minor, 445 
E92000001,England,E12000008,South East,E63006607,Newhaven,Small," 12,850 "
E92000001,England,E12000002,North West,E63001084,Newhey,Minor," 2,710 "
E92000001,England,E12000008,South East,E63006239,Newick,Minor," 2,685 "
E92000001,England,E12000008,South East,E63005224,Newington,Minor," 2,690 "
E92000001,England,E12000009,South West,E63007072,Newlyn,Minor," 3,360 "
E92000001,England,E12000006,East of England,E63003321,Newmarket,Small," 18,855 "
E92000001,England,E12000008,South East,E63005499,Newnham (Basingstoke and Deane),Minor, 180 
E92000001,England,E12000009,South West,E63004370,Newnham (Forest of Dean),Minor," 1,055 "
E92000001,England,E12000004,East Midlands,E63003406,Newnham (West Northamptonshire),Minor, 595 
E92000001,England,E12000003,Yorkshire and The Humber,E63000829,Newport (East Riding of Yorkshire),Minor, 875 
E92000001,England,E12000008,South East,E63006744,Newport (Isle of Wight),Medium," 25,405 "
E92000001,England,E12000005,West Midlands,E63002320,Newport (Telford and Wrekin),Small," 14,190 "
E92000001,England,E12000006,East of England,E63003937,Newport (Uttlesford),Minor," 2,945 "
E92000001,England,E12000008,South East,E63003760,Newport Pagnell,Small," 15,250 "
E92000001,England,E12000009,South West,E63006905,Newquay,Medium," 24,545 "
E92000001,England,E12000004,East Midlands,E63001836,Newstead,Minor," 2,200 "
E92000001,England,E12000006,East of England,E63003817,Newton (Babergh),Minor, 550 
E92000001,England,E12000004,East Midlands,E63001991,Newton (Rushcliffe),Minor, 840 
E92000001,England,E12000006,East of England,E63003613,Newton (South Cambridgeshire),Minor, 365 
E92000001,England,E12000009,South West,E63006861,Newton Abbot,Medium," 29,650 "
E92000001,England,E12000001,North East,E63000283,Newton Aycliffe,Medium," 25,765 "
E92000001,England,E12000009,South West,E63006983,Newton Ferrers,Minor, 950 
E92000001,England,E12000006,East of England,E63002726,Newton Flotman,Minor," 1,420 "
E92000001,England,E12000001,North East,E63000086,Newton Hall,Minor, 390 
E92000001,England,E12000008,South East,E63004005,Newton Longville,Minor," 1,875 "
E92000001,England,E12000009,South West,E63006742,Newton Poppleford,Minor," 1,920 "
E92000001,England,E12000004,East Midlands,E63002211,Newton Solney,Minor, 275 
E92000001,England,E12000009,South West,E63006647,Newton St Cyres,Minor, 670 
E92000001,England,E12000006,East of England,E63002363,Newton St Faith,Minor, 500 
E92000001,England,E12000009,South West,E63005244,Newton St Loe,Minor," 1,370 "
E92000001,England,E12000004,East Midlands,E63001761,Newton and Blackwell,Minor," 3,055 "
E92000001,England,E12000004,East Midlands,E63001584,Newton on Trent,Minor, 370 
E92000001,England,E12000006,East of England,E63002406,Newton-in-the-Isle,Minor, 385 
E92000001,England,E12000002,North West,E63001318,Newton-le-Willows,Medium," 24,650 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000564,Newton-on-Ouse,Minor, 600 
E92000001,England,E12000002,North West,E63000828,Newton-with-Scales,Minor," 1,510 "
E92000001,England,E12000008,South East,E63006191,Newtown (Test Valley),Minor, 305 
E92000001,England,E12000004,East Midlands,E63002512,Newtown Linford,Minor, 525 
E92000001,England,E12000008,South East,E63006412,Ninfield,Minor," 1,295 "
E92000001,England,E12000008,South East,E63006833,Niton,Minor," 1,200 "
E92000001,England,E12000002,North West,E63001895,No Man's Heath,Minor, 725 
E92000001,England,E12000006,East of England,E63004762,Noak Hill,Minor, 750 
E92000001,England,E12000004,East Midlands,E63001703,Nocton,Minor, 910 
E92000001,England,E12000008,South East,E63005529,Nonington,Minor, 920 
E92000001,England,E12000001,North East,E63000003,Norham,Minor, 610 
E92000001,England,E12000002,North West,E63001604,Norley,Minor, 655 
E92000001,England,E12000004,East Midlands,E63001405,Normanby-by-Spital,Minor, 380 
E92000001,England,E12000008,South East,E63005559,Normandy,Minor," 1,665 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000934,Normanton (Wakefield),Medium," 21,980 "
E92000001,England,E12000004,East Midlands,E63002246,Normanton on Soar,Minor, 410 
E92000001,England,E12000004,East Midlands,E63001653,Normanton on Trent,Minor, 385 
E92000001,England,E12000004,East Midlands,E63002112,Normanton-on-the-Wolds,Minor, 250 
E92000001,England,E12000003,Yorkshire and The Humber,E63001438,North Anston,Small," 6,605 "
E92000001,England,E12000008,South East,E63005154,North Ascot,Minor, 435 
E92000001,England,E12000008,South East,E63004044,North Aston,Minor, 320 
E92000001,England,E12000008,South East,E63006262,North Baddesley,Small," 7,000 "
E92000001,England,E12000006,East of England,E63004779,North Benfleet,Minor," 1,765 "
E92000001,England,E12000008,South East,E63006456,North Boarhunt,Minor, 840 
E92000001,England,E12000009,South West,E63005463,North Bradley,Minor," 1,555 "
E92000001,England,E12000009,South West,E63006102,North Cadbury,Minor, 680 
E92000001,England,E12000003,Yorkshire and The Humber,E63000810,North Cave,Minor," 1,360 "
E92000001,England,E12000008,South East,E63006227,North Chailey,Minor," 1,010 "
E92000001,England,E12000008,South East,E63003724,North Crawley,Minor, 725 
E92000001,England,E12000006,East of England,E63002036,North Creake,Minor, 325 
E92000001,England,E12000009,South West,E63006147,North Curry,Minor," 1,055 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000754,North Duffield,Minor," 1,305 "
E92000001,England,E12000006,East of England,E63002285,North Elmham,Minor," 1,170 "
E92000001,England,E12000006,East of England,E63004649,North Fambridge,Minor, 865 
E92000001,England,E12000003,Yorkshire and The Humber,E63000895,North Ferriby,Minor," 3,965 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000608,North Frodingham,Minor, 800 
E92000001,England,E12000004,East Midlands,E63001594,North Greetwell,Minor, 575 
E92000001,England,E12000008,South East,E63006567,North Hayling,Minor, 405 
E92000001,England,E12000004,East Midlands,E63001677,North Hykeham,Small," 16,845 "
E92000001,England,E12000004,East Midlands,E63001236,North Kelsey,Minor, 785 
E92000001,England,E12000004,East Midlands,E63002949,North Kilworth,Minor, 765 
E92000001,England,E12000004,East Midlands,E63001839,North Kyme,Minor, 455 
E92000001,England,E12000008,South East,E63004351,North Leigh,Minor," 1,735 "
E92000001,England,E12000004,East Midlands,E63001477,North Leverton with Habblesthorpe,Minor," 1,080 "
E92000001,England,E12000005,West Midlands,E63003660,North Littleton,Minor, 640 
E92000001,England,E12000006,East of England,E63002953,North Lopham,Minor, 675 
E92000001,England,E12000004,East Midlands,E63002634,North Luffenham,Minor, 740 
E92000001,England,E12000008,South East,E63004153,North Marston,Minor, 770 
E92000001,England,E12000009,South West,E63006057,North Molton,Minor, 770 
E92000001,England,E12000008,South East,E63004785,North Moreton,Minor, 330 
E92000001,England,E12000008,South East,E63006590,North Mundham,Minor, 710 
E92000001,England,E12000004,East Midlands,E63001752,North Muskham,Minor, 980 
E92000001,England,E12000006,East of England,E63004523,North Mymms,Minor, 355 
E92000001,England,E12000003,Yorkshire and The Humber,E63000764,North Newbald,Minor," 1,140 "
E92000001,England,E12000009,South West,E63006028,North Newton,Minor, 370 
E92000001,England,E12000009,South West,E63004682,North Nibley,Minor, 400 
E92000001,England,E12000009,South West,E63006467,North Perrott,Minor, 280 
E92000001,England,E12000009,South West,E63005986,North Petherton,Minor," 3,180 "
E92000001,England,E12000006,East of England,E63002383,North Runcton,Minor, 295 
E92000001,England,E12000004,East Midlands,E63001671,North Scarle,Minor, 680 
E92000001,England,E12000004,East Midlands,E63001303,North Somercotes,Minor," 1,485 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000488,North Stainley,Minor, 390 
E92000001,England,E12000009,South West,E63006600,North Tawton,Minor," 1,785 "
E92000001,England,E12000004,East Midlands,E63001287,North Thoresby,Minor," 1,090 "
E92000001,England,E12000006,East of England,E63002149,North Walsham,Small," 12,825 "
E92000001,England,E12000008,South East,E63005677,North Waltham,Minor, 850 
E92000001,England,E12000006,East of England,E63004489,North Weald Bassett,Minor," 4,325 "
E92000001,England,E12000004,East Midlands,E63001431,North Wheatley,Minor, 515 
E92000001,England,E12000004,East Midlands,E63001686,North Wingfield and Holmewood,Small," 9,540 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000396,Northallerton,Small," 13,310 "
E92000001,England,E12000009,South West,E63006073,Northam,Small," 5,190 "
E92000001,England,E12000004,East Midlands,E63003390,Northampton,Major," 243,520 "
E92000001,England,E12000006,East of England,E63004548,Northaw,Minor, 635 
E92000001,England,E12000006,East of England,E63002547,Northborough,Minor," 1,340 "
E92000001,England,E12000008,South East,E63006066,Northchapel,Minor, 615 
E92000001,England,E12000005,West Midlands,E63003545,Northend,Minor, 275 
E92000001,England,E12000008,South East,E63005039,Northfleet,Medium," 29,900 "
E92000001,England,E12000004,East Midlands,E63002208,Northgate,Minor, 655 
E92000001,England,E12000008,South East,E63006155,Northiam,Minor," 1,915 "
E92000001,England,E12000006,East of England,E63003679,Northill,Minor, 355 
E92000001,England,E12000009,South West,E63004321,Northleach,Minor," 1,995 "
E92000001,England,E12000009,South West,E63006634,Northlew,Minor, 780 
E92000001,England,E12000009,South West,E63003962,Northway,Minor," 4,860 "
E92000001,England,E12000002,North West,E63001592,Northwich,Small," 18,640 "
E92000001,England,E12000006,East of England,E63002756,Northwold,Minor, 490 
E92000001,England,E12000009,South West,E63004296,Northwood Green,Minor, 355 
E92000001,England,E12000008,South East,E63006522,Norton (Arun),Minor, 345 
E92000001,England,E12000003,Yorkshire and The Humber,E63001041,Norton (Doncaster),Minor," 2,305 "
E92000001,England,E12000008,South East,E63006743,Norton (Isle of Wight),Minor, 250 
E92000001,England,E12000006,East of England,E63003287,Norton (Mid Suffolk),Minor, 280 
E92000001,England,E12000005,West Midlands,E63003567,Norton (Norton Juxta Kempsey),Minor," 1,590 "
E92000001,England,E12000005,West Midlands,E63003648,Norton (Norton and Lenchwick),Minor, 610 
E92000001,England,E12000005,West Midlands,E63002550,Norton Canes,Small," 8,150 "
E92000001,England,E12000009,South West,E63006125,Norton Fitzwarren,Minor," 3,770 "
E92000001,England,E12000005,West Midlands,E63003340,Norton Lindsey,Minor, 335 
E92000001,England,E12000009,South West,E63005453,Norton St Philip,Minor," 1,005 "
E92000001,England,E12000005,West Midlands,E63002029,Norton in Hales,Minor, 505 
E92000001,England,E12000009,South West,E63006344,Norton sub Hamdon,Minor, 730 
E92000001,England,E12000003,Yorkshire and The Humber,E63000512,Norton-on-Derwent,Small," 7,905 "
E92000001,England,E12000004,East Midlands,E63001732,Norwell,Minor, 470 
E92000001,England,E12000006,East of England,E63002507,Norwich,Major," 200,770 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000884,Norwood Green,Minor, 480 
E92000001,England,E12000009,South West,E63006989,Noss Mayo,Minor, 285 
E92000001,England,E12000004,East Midlands,E63001992,Nottingham,Major," 299,790 "
E92000001,England,E12000003,Yorkshire and The Humber,E63001072,Notton (Wakefield),Minor, 460 
E92000001,England,E12000006,East of England,E63004396,Nounsley,Minor, 300 
E92000001,England,E12000005,West Midlands,E63002833,Nuneaton,Large," 88,815 "
E92000001,England,E12000009,South West,E63005699,Nunney,Minor, 855 
E92000001,England,E12000008,South East,E63006290,Nutbourne,Minor, 340 
E92000001,England,E12000008,South East,E63005573,Nutfield,Minor, 750 
E92000001,England,E12000004,East Midlands,E63001951,Nuthall and Watnall,Small," 9,585 "
E92000001,England,E12000008,South East,E63006096,Nutley,Minor," 1,220 "
E92000001,England,E12000009,South West,E63004601,Nympsfield,Minor, 460 
E92000001,England,E12000004,East Midlands,E63002684,Oadby,Medium," 24,030 "
E92000001,England,E12000006,East of England,E63003727,Oak Hill,Minor, 860 
E92000001,England,E12000003,Yorkshire and The Humber,E63000868,Oakenshaw,Minor," 1,570 "
E92000001,England,E12000004,East Midlands,E63002527,Oakham,Small," 12,160 "
E92000001,England,E12000008,South East,E63005923,Oakhanger,Minor, 265 
E92000001,England,E12000009,South West,E63005650,Oakhill,Minor, 755 
E92000001,England,E12000006,East of England,E63003311,Oakington,Minor," 1,495 "
E92000001,England,E12000006,East of England,E63004254,Oaklands,Minor," 3,965 "
E92000001,England,E12000008,South East,E63005579,Oakley (Basingstoke and Deane),Small," 5,265 "
E92000001,England,E12000006,East of England,E63003528,Oakley (Bedford),Minor," 2,510 "
E92000001,England,E12000008,South East,E63004369,Oakley (Buckinghamshire),Minor," 1,130 "
E92000001,England,E12000008,South East,E63005001,Oakley Green,Minor, 280 
E92000001,England,E12000009,South West,E63004518,Oakridge Lynch,Minor, 315 
E92000001,England,E12000004,East Midlands,E63002110,Oaks Green,Minor, 730 
E92000001,England,E12000009,South West,E63004726,Oaksey,Minor, 610 
E92000001,England,E12000004,East Midlands,E63002441,Oakthorpe,Minor, 740 
E92000001,England,E12000003,Yorkshire and The Humber,E63000735,Oakworth,Minor," 3,685 "
E92000001,England,E12000009,South West,E63005269,Oare,Minor, 250 
E92000001,England,E12000006,East of England,E63003179,Occold,Minor, 505 
E92000001,England,E12000008,South East,E63005833,Ockley,Minor, 290 
E92000001,England,E12000009,South West,E63006348,Odcombe,Minor, 745 
